experiment,case,ai,team,tick,units,buildings,critical,hungry,critical_share,harvested_wheat,harvested_wood,harvested_fruit,meals,starvation_deaths
lava-shield-food-probe-20260915,held-candidate,maxima,0,12800,31,6,1,3,0.03225806451612903,216,29,0,13,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,12800,32,7,1,2,0.03125,235,32,0,15,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,12800,38,6,2,3,0.05263157894736842,268,36,0,15,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,12800,28,6,2,4,0.07142857142857142,212,27,0,14,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,13312,33,7,1,3,0.030303030303030304,237,29,0,14,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,13312,35,7,1,1,0.02857142857142857,260,32,0,16,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,13312,41,7,3,5,0.07317073170731707,282,44,0,16,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,13312,30,6,1,4,0.03333333333333333,237,27,0,15,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,13824,36,7,0,3,0.0,255,29,0,16,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,13824,38,7,0,1,0.0,275,36,0,17,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,13824,44,7,3,5,0.06818181818181818,301,44,0,17,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,13824,32,6,0,1,0.0,260,27,0,18,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,14336,38,7,0,3,0.0,268,34,0,17,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,14336,40,7,2,6,0.05,288,42,0,17,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,14336,48,8,5,8,0.10416666666666667,318,44,0,20,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,14336,34,6,0,1,0.0,280,27,0,19,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,14848,40,7,0,3,0.0,281,44,0,18,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,14848,43,7,1,7,0.023255813953488372,300,47,0,20,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,14848,51,8,3,6,0.058823529411764705,336,48,0,23,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,14848,37,6,0,3,0.0,298,33,0,19,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,15360,42,7,0,2,0.0,292,50,0,21,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,15360,44,7,0,4,0.0,315,53,0,24,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,15360,53,9,1,5,0.018867924528301886,348,51,0,27,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,15360,39,6,0,2,0.0,321,37,0,21,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,15872,45,9,0,3,0.0,309,54,0,23,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,15872,47,8,0,2,0.0,329,53,0,27,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,15872,55,9,1,5,0.01818181818181818,359,51,0,28,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,15872,42,8,1,3,0.023809523809523808,342,37,0,23,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,1024,5,1,0,0,0.0,10,2,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,1024,5,1,0,0,0.0,8,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,1536,6,2,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,1536,5,2,0,0,0.0,14,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,2048,7,2,0,0,0.0,23,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,2048,6,2,0,0,0.0,22,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,2560,7,2,0,0,0.0,31,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,2560,7,2,0,0,0.0,28,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,3072,8,2,0,0,0.0,39,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,3072,7,2,0,0,0.0,36,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,3584,10,2,0,0,0.0,48,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,3584,9,2,0,0,0.0,42,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,4096,11,2,0,1,0.0,61,6,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,4096,10,2,0,1,0.0,53,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,4608,12,2,0,1,0.0,71,9,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,4608,11,2,0,1,0.0,69,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,5120,13,3,0,1,0.0,81,10,0,1,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,5120,12,2,0,0,0.0,83,3,0,1,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,5632,14,3,1,3,0.07142857142857142,88,10,0,1,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,5632,14,2,1,1,0.07142857142857142,97,3,0,1,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,6144,14,3,1,1,0.07142857142857142,96,10,0,3,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,6144,15,2,2,3,0.13333333333333333,107,3,0,1,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,6656,15,3,0,1,0.0,108,10,0,4,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,6656,16,3,0,1,0.0,120,3,0,3,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,7168,17,4,0,2,0.0,123,10,0,4,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,7168,19,3,0,1,0.0,140,3,0,4,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,7680,19,4,0,3,0.0,134,10,0,5,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,7680,23,3,0,3,0.0,162,5,0,4,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,8192,21,4,0,3,0.0,145,12,0,6,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,8192,26,4,0,2,0.0,193,11,0,6,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,8704,22,4,2,3,0.09090909090909091,161,13,0,8,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,8704,30,5,1,3,0.03333333333333333,235,13,0,7,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,9216,23,4,2,2,0.08695652173913043,181,14,0,10,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,9216,35,7,2,2,0.05714285714285714,266,24,0,9,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,9728,25,5,1,1,0.04,207,15,0,11,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,9728,39,7,2,2,0.05128205128205128,297,31,0,10,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,10240,27,6,0,2,0.0,225,18,4,12,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,10240,45,8,1,1,0.022222222222222223,333,37,0,11,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,10752,30,7,0,2,0.0,250,23,6,12,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,10752,51,9,1,2,0.0196078431372549,365,46,0,12,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,11264,35,7,3,5,0.08571428571428572,271,29,7,14,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,11264,58,10,2,5,0.034482758620689655,404,49,2,12,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,11776,38,8,3,6,0.07894736842105263,290,34,8,14,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,11776,62,11,2,4,0.03225806451612903,430,50,2,14,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,12288,41,8,3,6,0.07317073170731707,311,41,8,18,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,12288,65,11,1,2,0.015384615384615385,461,53,4,18,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,12800,47,10,5,7,0.10638297872340426,338,44,10,19,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,12800,68,13,1,3,0.014705882352941176,486,56,5,18,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,13312,52,10,3,4,0.057692307692307696,359,55,12,24,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,13312,69,12,2,5,0.028985507246376812,511,59,6,20,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,13824,57,11,6,7,0.10526315789473684,385,61,13,25,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,13824,75,13,5,8,0.06666666666666667,542,75,8,21,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,14336,62,12,6,8,0.0967741935483871,417,63,14,27,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,14336,79,15,7,9,0.08860759493670886,566,83,9,24,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,14848,64,12,5,6,0.078125,435,71,15,29,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,14848,80,16,10,14,0.125,576,99,11,24,0
lava-shield-food-probe-20260915,small-candidate,nicowar,0,15360,66,13,9,12,0.13636363636363635,467,75,18,31,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,15360,79,18,11,15,0.13924050632911392,579,105,13,26,1
lava-shield-food-probe-20260915,small-candidate,nicowar,0,15872,67,14,7,10,0.1044776119402985,487,83,21,35,0
lava-shield-food-probe-20260915,small-candidate,nicowar,1,15872,78,20,15,18,0.19230769230769232,581,112,16,26,2
lava-shield-food-probe-20260915,small-candidate,maxima,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,1024,5,1,0,0,0.0,11,1,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,1024,5,1,0,0,0.0,9,1,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,1536,6,1,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,1536,5,1,0,0,0.0,13,2,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,2048,7,1,0,0,0.0,19,4,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,2560,8,2,0,0,0.0,27,5,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,2560,7,2,0,0,0.0,27,3,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,3072,8,2,0,0,0.0,35,7,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,3072,7,2,0,0,0.0,29,8,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,3584,9,3,0,0,0.0,42,8,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,3584,7,3,0,0,0.0,31,14,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,4096,10,3,0,0,0.0,59,8,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,4096,8,4,0,0,0.0,37,14,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,4608,10,3,0,1,0.0,71,8,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,4608,8,4,0,1,0.0,46,14,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,5120,12,3,0,2,0.0,88,8,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,5120,9,4,0,1,0.0,54,14,0,0,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,5632,13,3,1,2,0.07692307692307693,99,9,0,1,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,5632,11,4,1,4,0.09090909090909091,60,14,0,1,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,6144,14,3,1,1,0.07142857142857142,105,15,0,3,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,6144,11,4,1,4,0.09090909090909091,64,14,0,1,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,6656,15,4,2,3,0.13333333333333333,116,16,0,3,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,6656,12,4,0,0,0.0,70,14,0,5,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,7168,16,5,1,2,0.0625,132,16,0,5,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,7168,13,4,0,1,0.0,80,14,0,5,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,7680,18,4,1,1,0.05555555555555555,146,16,0,6,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,7680,15,4,0,1,0.0,90,14,0,5,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,8192,21,4,0,2,0.0,164,20,0,7,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,8192,17,4,0,0,0.0,99,14,0,6,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,8704,25,4,0,2,0.0,184,23,0,7,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,8704,19,4,2,2,0.10526315789473684,109,14,0,6,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,9216,28,5,0,0,0.0,204,25,0,9,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,9216,21,4,2,2,0.09523809523809523,117,17,0,6,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,9728,31,6,1,2,0.03225806451612903,227,26,0,9,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,9728,22,4,0,1,0.0,126,20,0,8,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,10240,35,6,2,3,0.05714285714285714,248,26,0,9,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,10240,23,6,0,2,0.0,135,26,0,8,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,10752,38,6,4,4,0.10526315789473684,261,34,2,10,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,10752,25,6,0,2,0.0,145,27,0,9,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,11264,40,6,2,4,0.05,280,40,2,12,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,11264,27,7,0,2,0.0,161,27,0,10,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,11776,43,7,1,3,0.023255813953488372,298,42,2,13,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,11776,28,7,0,1,0.0,183,27,0,13,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,12288,46,7,3,6,0.06521739130434782,313,42,2,14,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,12288,30,7,1,4,0.03333333333333333,206,27,0,13,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,12800,48,8,3,5,0.0625,329,45,2,16,0
lava-shield-food-probe-20260915,small-candidate,maxima,1,12800,32,7,1,3,0.03125,221,27,0,15,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,13312,50,8,3,4,0.06,348,47,2,18,1
lava-shield-food-probe-20260915,small-candidate,maxima,1,13312,34,7,0,1,0.0,240,29,0,19,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,13824,54,8,6,8,0.1111111111111111,364,49,2,19,1
lava-shield-food-probe-20260915,small-candidate,maxima,1,13824,34,8,0,1,0.0,258,39,0,19,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,14336,58,7,9,11,0.15517241379310345,377,50,4,20,1
lava-shield-food-probe-20260915,small-candidate,maxima,1,14336,35,8,1,2,0.02857142857142857,285,43,0,20,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,14848,60,6,9,10,0.15,385,54,5,24,1
lava-shield-food-probe-20260915,small-candidate,maxima,1,14848,39,9,3,5,0.07692307692307693,315,48,0,20,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,15360,63,7,10,13,0.15873015873015872,390,59,6,27,1
lava-shield-food-probe-20260915,small-candidate,maxima,1,15360,41,10,1,2,0.024390243902439025,341,57,0,22,0
lava-shield-food-probe-20260915,small-candidate,maxima,0,15872,64,7,10,16,0.15625,398,62,7,32,1
lava-shield-food-probe-20260915,small-candidate,maxima,1,15872,47,12,1,3,0.02127659574468085,367,58,0,23,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,512,4,1,0,0,0.0,5,1,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,512,4,1,0,0,0.0,5,1,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,1024,5,1,0,0,0.0,9,2,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,1024,5,1,0,0,0.0,9,2,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,1024,5,1,0,0,0.0,8,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,1024,5,2,0,0,0.0,9,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,1536,6,2,0,0,0.0,14,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,1536,6,2,0,0,0.0,14,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,1536,6,2,0,0,0.0,16,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,1536,5,2,0,0,0.0,16,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,2048,6,2,0,0,0.0,20,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,2048,6,2,0,0,0.0,24,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,2048,6,2,0,0,0.0,24,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,2560,7,2,0,0,0.0,26,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,2560,7,2,0,0,0.0,34,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,2560,7,2,0,0,0.0,32,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,2560,6,2,0,0,0.0,26,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,3072,7,2,0,0,0.0,32,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,3072,9,2,0,0,0.0,43,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,3072,8,2,0,0,0.0,38,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,3072,7,2,0,0,0.0,34,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,3584,8,2,0,0,0.0,39,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,3584,11,2,0,0,0.0,58,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,3584,10,2,0,0,0.0,46,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,3584,9,2,0,0,0.0,41,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,4096,9,2,0,1,0.0,46,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,4096,12,2,0,1,0.0,80,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,4096,11,2,0,1,0.0,61,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,4096,10,2,0,1,0.0,48,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,4608,11,2,0,1,0.0,55,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,4608,13,3,0,1,0.0,99,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,4608,12,2,0,1,0.0,73,6,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,4608,12,2,0,1,0.0,59,3,0,0,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,5120,12,2,0,1,0.0,67,7,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,5120,15,3,0,1,0.0,121,3,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,5120,13,2,0,1,0.0,86,11,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,5120,13,2,0,0,0.0,71,3,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,5632,13,2,2,4,0.15384615384615385,72,11,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,5632,20,3,2,4,0.1,144,4,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,5632,14,3,1,3,0.07142857142857142,98,11,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,5632,14,2,1,3,0.07142857142857142,81,3,0,1,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,6144,13,3,1,2,0.07692307692307693,78,11,0,3,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,6144,24,4,1,1,0.041666666666666664,160,11,0,4,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,6144,15,4,2,2,0.13333333333333333,113,11,0,3,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,6144,15,2,1,2,0.06666666666666667,89,3,0,2,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,6656,13,3,0,0,0.0,89,11,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,6656,25,5,0,1,0.0,174,24,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,6656,17,4,1,1,0.058823529411764705,132,11,0,4,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,6656,16,2,1,1,0.0625,102,3,0,4,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,7168,14,3,0,0,0.0,105,11,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,7168,28,6,0,2,0.0,194,26,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,7168,22,4,0,1,0.0,157,13,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,7168,17,2,1,3,0.058823529411764705,115,3,0,4,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,7680,16,4,0,1,0.0,120,11,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,7680,30,6,1,3,0.03333333333333333,216,27,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,7680,24,5,1,4,0.041666666666666664,184,15,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,7680,18,2,0,3,0.0,127,3,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,8192,18,4,1,4,0.05555555555555555,135,11,0,5,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,8192,32,7,2,3,0.0625,234,32,0,7,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,8192,27,5,2,4,0.07407407407407407,210,19,0,6,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,8192,20,4,0,3,0.0,137,6,0,6,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,8704,22,4,0,3,0.0,153,13,0,6,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,8704,34,8,0,2,0.0,255,33,0,9,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,8704,30,5,1,2,0.03333333333333333,239,22,0,8,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,8704,21,4,1,2,0.047619047619047616,147,17,0,8,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,9216,24,5,1,1,0.041666666666666664,180,15,0,9,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,9216,37,8,0,1,0.0,277,33,0,10,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,9216,33,7,1,1,0.030303030303030304,262,33,0,10,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,9216,22,5,1,2,0.045454545454545456,158,24,0,9,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,9728,27,5,3,3,0.1111111111111111,208,17,0,9,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,9728,39,8,1,1,0.02564102564102564,294,39,0,11,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,9728,37,8,2,2,0.05405405405405406,292,39,0,10,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,9728,24,6,0,1,0.0,170,26,0,10,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,10240,30,6,2,2,0.06666666666666667,235,23,0,10,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,10240,42,9,1,1,0.023809523809523808,317,40,0,12,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,10240,42,8,3,5,0.07142857142857142,316,41,0,10,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,10240,24,6,1,1,0.041666666666666664,193,28,0,11,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,10752,34,7,0,1,0.0,271,29,0,12,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,10752,45,9,3,3,0.06666666666666667,352,40,0,12,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,10752,46,9,0,3,0.0,340,42,0,13,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,10752,26,6,2,3,0.07692307692307693,212,28,0,12,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,11264,37,8,0,1,0.0,296,34,0,12,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,11264,49,10,5,6,0.10204081632653061,382,44,0,14,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,11264,51,9,0,2,0.0,366,52,0,16,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,11264,27,7,3,6,0.1111111111111111,232,28,0,12,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,11776,44,9,3,5,0.06818181818181818,335,44,0,13,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,1,11776,52,10,6,8,0.11538461538461539,407,51,0,17,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,2,11776,57,11,2,7,0.03508771929824561,391,62,0,16,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,3,11776,29,7,2,5,0.06896551724137931,246,31,0,14,0
lava-shield-seat-probe-20260915,rotated-default,nicowar,0,12288,51,9,4,8,0.0784313725490196,371,50,0,14,0
